run_id,run_tag,endpoint,target_endpoint,prompt_set,offered_rpm,rep,parent_compare_id,child_batch_id,pair_rep,pair_order,pair_prompt_seed,measure_seconds,measure_ok,preallocated_vus_cfg,max_vus_cfg,vus_cap,vus_max,iterations_count,dropped_iterations_count,dropped_iterations_source,dropped_ok,vu_cap_ok,loadgen_valid,data_sent_count,data_received_count,queue_saturation,attempts_measure_count,successes_measure_count,timeouts_measure_count,timeouts_measure_source,errors_total_measure_count,errors_total_measure_source,errors_non_timeout_measure_count,errors_non_timeout_measure_source,throughput_success_rps,throughput_attempt_rps,timeout_rate,error_rate_total,error_rate_non_timeout,latency_p50_s,latency_p95_s,timeout_compliant,prompt_ids,prompt_attempts_by_id,prompt_successes_by_id,prompt_mix_source,prompt_mix_checked,prompt_mix_ok,prompt_mix_max_minus_min,rep_valid,invalid_reasons,http_429_measure_count,http_429_measure_rate,http_5xx_measure_count,http_5xx_measure_rate,http_non_200_measure_count,http_non_200_measure_rate,summary_file
arrival-n8n-in_scope-70rpm-rep1-20260325T045433Z-warm,sweep_primary,n8n,n8n,in_scope,70,3,compare_20260324T160059Z,rep03-n8n,3,rag_first,20260320,720.0,True,,,600,100,1050,0,runs_jsonl,True,True,True,612303,307650,False,840,,0,implicit_zero,840,metric,840,metric,,1.1666666666666667,0.0,1.0,1.0,,,True,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 56, ""p02"": 56, ""p03"": 56, ""p04"": 56, ""p05"": 56, ""p06"": 56, ""p07"": 56, ""p08"": 56, ""p09"": 56, ""p10"": 56, ""p11"": 56, ""p12"": 56, ""p13"": 56, ""p14"": 56, ""p15"": 56}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,0,True,,0,0.0,840,1.0,840,1.0,/bench/results/compare_20260324T160059Z/children/rep03-n8n/arrival-n8n-in_scope-70rpm-rep1-20260325T045433Z-warm.json
arrival-n8n-in_scope-80rpm-rep1-20260324T183540Z-warm,sweep_primary,n8n,n8n,in_scope,80,1,compare_20260324T160059Z,rep01-n8n,1,rag_first,20260318,720.0,True,,,600,191,821,91,metric,False,True,False,647236,0,False,741,,741,metric,741,metric,0,implicit_zero,,1.0291666666666666,1.0,1.0,0.0,,,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 49, ""p02"": 49, ""p03"": 49, ""p04"": 49, ""p05"": 49, ""p06"": 50, ""p07"": 49, ""p08"": 50, ""p09"": 50, ""p10"": 49, ""p11"": 50, ""p12"": 49, ""p13"": 49, ""p14"": 50, ""p15"": 50}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,1,False,dropped_iterations,0,0.0,0,0.0,741,1.0,/bench/results/compare_20260324T160059Z/children/rep01-n8n/arrival-n8n-in_scope-80rpm-rep1-20260324T183540Z-warm.json
arrival-n8n-in_scope-80rpm-rep1-20260324T211021Z-warm,sweep_primary,n8n,n8n,in_scope,80,2,compare_20260324T160059Z,rep02-n8n,2,n8n_first,20260319,720.0,True,,,600,191,822,91,metric,False,True,False,647230,0,False,741,,741,metric,741,metric,0,implicit_zero,,1.0291666666666666,1.0,1.0,0.0,,,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 49, ""p02"": 49, ""p03"": 50, ""p04"": 50, ""p05"": 50, ""p06"": 49, ""p07"": 49, ""p08"": 49, ""p09"": 49, ""p10"": 50, ""p11"": 49, ""p12"": 50, ""p13"": 50, ""p14"": 49, ""p15"": 49}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,1,False,dropped_iterations,0,0.0,0,0.0,741,1.0,/bench/results/compare_20260324T160059Z/children/rep02-n8n/arrival-n8n-in_scope-80rpm-rep1-20260324T211021Z-warm.json
arrival-n8n-in_scope-80rpm-rep1-20260325T045433Z-warm,sweep_primary,n8n,n8n,in_scope,80,3,compare_20260324T160059Z,rep03-n8n,3,rag_first,20260320,720.0,True,,,600,100,1200,0,runs_jsonl,True,True,True,699983,351600,False,960,,0,implicit_zero,960,metric,960,metric,,1.3333333333333333,0.0,1.0,1.0,,,True,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 64, ""p02"": 64, ""p03"": 64, ""p04"": 64, ""p05"": 64, ""p06"": 64, ""p07"": 64, ""p08"": 64, ""p09"": 64, ""p10"": 64, ""p11"": 64, ""p12"": 64, ""p13"": 64, ""p14"": 64, ""p15"": 64}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,0,True,,0,0.0,960,1.0,960,1.0,/bench/results/compare_20260324T160059Z/children/rep03-n8n/arrival-n8n-in_scope-80rpm-rep1-20260325T045433Z-warm.json
arrival-n8n-in_scope-90rpm-rep1-20260324T183540Z-warm,sweep_primary,n8n,n8n,in_scope,90,1,compare_20260324T160059Z,rep01-n8n,1,rag_first,20260318,720.0,True,,,600,221,912,121,metric,False,True,False,717247,0,False,821,,821,metric,821,metric,0,implicit_zero,,1.1402777777777777,1.0,1.0,0.0,,,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 55, ""p02"": 54, ""p03"": 55, ""p04"": 55, ""p05"": 54, ""p06"": 55, ""p07"": 55, ""p08"": 55, ""p09"": 55, ""p10"": 54, ""p11"": 55, ""p12"": 55, ""p13"": 54, ""p14"": 55, ""p15"": 55}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,1,False,dropped_iterations,0,0.0,0,0.0,821,1.0,/bench/results/compare_20260324T160059Z/children/rep01-n8n/arrival-n8n-in_scope-90rpm-rep1-20260324T183540Z-warm.json
arrival-n8n-in_scope-90rpm-rep1-20260324T211021Z-warm,sweep_primary,n8n,n8n,in_scope,90,2,compare_20260324T160059Z,rep02-n8n,2,n8n_first,20260319,720.0,True,,,600,221,911,121,metric,False,True,False,717339,0,False,821,,821,metric,821,metric,0,implicit_zero,,1.1402777777777777,1.0,1.0,0.0,,,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 54, ""p02"": 55, ""p03"": 55, ""p04"": 55, ""p05"": 55, ""p06"": 54, ""p07"": 55, ""p08"": 54, ""p09"": 55, ""p10"": 55, ""p11"": 55, ""p12"": 55, ""p13"": 55, ""p14"": 54, ""p15"": 55}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,1,False,dropped_iterations,0,0.0,0,0.0,821,1.0,/bench/results/compare_20260324T160059Z/children/rep02-n8n/arrival-n8n-in_scope-90rpm-rep1-20260324T211021Z-warm.json
arrival-n8n-in_scope-90rpm-rep1-20260325T045433Z-warm,sweep_primary,n8n,n8n,in_scope,90,3,compare_20260324T160059Z,rep03-n8n,3,rag_first,20260320,720.0,True,,,600,100,1350,0,runs_jsonl,True,True,True,787818,395550,False,1080,,0,implicit_zero,1080,metric,1080,metric,,1.5,0.0,1.0,1.0,,,True,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 72, ""p02"": 72, ""p03"": 72, ""p04"": 72, ""p05"": 72, ""p06"": 72, ""p07"": 72, ""p08"": 72, ""p09"": 72, ""p10"": 72, ""p11"": 72, ""p12"": 72, ""p13"": 72, ""p14"": 72, ""p15"": 72}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,0,True,,0,0.0,1080,1.0,1080,1.0,/bench/results/compare_20260324T160059Z/children/rep03-n8n/arrival-n8n-in_scope-90rpm-rep1-20260325T045433Z-warm.json
arrival-n8n-in_scope-100rpm-rep1-20260324T183540Z-warm,sweep_primary,n8n,n8n,in_scope,100,1,compare_20260324T160059Z,rep01-n8n,1,rag_first,20260318,720.0,True,,,600,251,1002,151,metric,False,True,False,790438,0,False,902,,902,metric,902,metric,0,implicit_zero,,1.2527777777777778,1.0,1.0,0.0,,,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 60, ""p02"": 60, ""p03"": 60, ""p04"": 60, ""p05"": 60, ""p06"": 61, ""p07"": 60, ""p08"": 61, ""p09"": 60, ""p10"": 60, ""p11"": 60, ""p12"": 60, ""p13"": 60, ""p14"": 60, ""p15"": 60}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,1,False,dropped_iterations,0,0.0,0,0.0,902,1.0,/bench/results/compare_20260324T160059Z/children/rep01-n8n/arrival-n8n-in_scope-100rpm-rep1-20260324T183540Z-warm.json
arrival-n8n-in_scope-100rpm-rep1-20260324T211021Z-warm,sweep_primary,n8n,n8n,in_scope,100,2,compare_20260324T160059Z,rep02-n8n,2,n8n_first,20260319,720.0,True,,,600,251,1002,151,metric,False,True,False,790544,0,False,902,,902,metric,902,metric,0,implicit_zero,,1.2527777777777778,1.0,1.0,0.0,,,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 60, ""p02"": 60, ""p03"": 60, ""p04"": 61, ""p05"": 60, ""p06"": 60, ""p07"": 60, ""p08"": 60, ""p09"": 60, ""p10"": 60, ""p11"": 60, ""p12"": 61, ""p13"": 60, ""p14"": 60, ""p15"": 60}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,1,False,dropped_iterations,0,0.0,0,0.0,902,1.0,/bench/results/compare_20260324T160059Z/children/rep02-n8n/arrival-n8n-in_scope-100rpm-rep1-20260324T211021Z-warm.json
arrival-n8n-in_scope-100rpm-rep1-20260325T045433Z-warm,sweep_primary,n8n,n8n,in_scope,100,3,compare_20260324T160059Z,rep03-n8n,3,rag_first,20260320,720.0,True,,,600,100,1500,0,runs_jsonl,True,True,True,878740,439500,False,1200,,0,implicit_zero,1200,metric,1200,metric,,1.6666666666666667,0.0,1.0,1.0,,,True,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 80, ""p02"": 80, ""p03"": 80, ""p04"": 80, ""p05"": 80, ""p06"": 80, ""p07"": 80, ""p08"": 80, ""p09"": 80, ""p10"": 80, ""p11"": 80, ""p12"": 80, ""p13"": 80, ""p14"": 80, ""p15"": 80}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,0,True,,0,0.0,1200,1.0,1200,1.0,/bench/results/compare_20260324T160059Z/children/rep03-n8n/arrival-n8n-in_scope-100rpm-rep1-20260325T045433Z-warm.json
